FuncionarioId,Mes,ReclamacoesResp,ReclamacoesSolu,DesempenhoGeral
87340280-77ba-4252-8e7f-288f51be15d0,2023-09,20,5,7.02
7ffabed6-d500-4d89-91f7-0233a3633fca,2023-07,18,10,9.07
ecd118ff-470f-4c33-997c-f428c20d024d,2023-09,18,13,8.03
778fe290-5461-4b75-afb0-7cb43a5422bf,2023-05,12,6,7.02
ffae671c-23e5-4bcb-b1eb-d85a7d45010d,2023-06,5,5,8.15
2e8e3bf8-c5f1-4ed5-b23c-af763f238428,2023-05,20,6,6.96
66dcc222-7a86-4e8c-8165-d20ce331fa34,2023-12,10,3,8.2
18727491-8478-4925-a949-55b5facaa7ec,2023-03,15,4,5.3
5bb3443f-f716-4b3d-b677-f42ca46e4fc0,2023-04,16,12,6.3
77af1b72-eb99-42a7-aebe-a6b96f79faeb,2023-09,6,5,7.24
c768b248-e50c-4f5f-a56b-cf07c81a442b,2023-08,8,7,9.68
5e21f304-ca19-418e-b495-461ec5393347,2023-03,10,5,5.24
1c239dfa-84ad-4a60-b157-1e91d7068ebe,2023-06,17,17,5.31
a5000ee1-e1d2-4335-9965-fef546907584,2023-02,5,1,8.6
f7f01bd2-cf12-4ede-9291-89bec622c683,2023-02,18,3,6.26
bb801a3d-9cb6-4e6d-b131-a965875894ce,2023-07,20,19,9.48
04eb250d-4303-4265-950c-dcc861c051b0,2023-06,18,16,9.54
18727491-8478-4925-a949-55b5facaa7ec,2023-11,8,0,6.21
718e6455-036e-4f54-bba5-c247e5de5de5,2023-03,20,17,9.06
067cfa66-fcd7-4a76-94be-299e4f46f276,2023-02,5,5,6.81
2bf835b9-fcc1-43ff-a415-c638a87f75b0,2023-02,17,6,5.13
c2b371a2-8949-49e9-8076-91fcc04067e0,2023-09,18,10,9.67
fd59bc6b-08e6-49c1-8239-1aee229a6d9d,2023-11,8,3,7.98
85856f55-2801-4d09-9d98-db851b1a33ab,2023-12,7,2,6.13
59b39f13-2baa-411f-b732-802a81643d61,2023-12,11,6,9.24
69124e52-f492-4eb5-8403-33bfd75e9189,2023-11,5,3,5.7
c7ea1837-e8b4-44c1-b34b-66c17d04fcaa,2023-10,5,1,8.79
111ee4f4-65fd-40e5-aa0a-2f9781910116,2023-12,20,8,6.79
c108a15b-45a2-4e2f-8de9-13acfafb3b3e,2023-11,13,2,9.98
b86cdebf-b4f1-459a-821e-e95564cb5812,2023-12,9,0,9.4
e3a79d72-5625-4559-991b-9b85e5dd118a,2023-03,20,4,5.77
0fa02c07-b12d-49dd-a042-3175a4f22e62,2023-03,16,6,5.38
877bad0f-027c-405e-a48e-8c07efd4309d,2023-01,9,4,8.17
c4369da4-ad88-4a18-bbd5-302b5d4669d7,2023-05,15,3,7.22
cd5be086-5eea-4a06-8bf8-64396491029b,2023-03,18,18,5.42
97102660-c67e-419a-875b-a38ac871711a,2023-04,12,1,5.69
a70885d2-8308-4a2b-9989-940f7a978853,2023-04,18,13,7.3
db081dd4-3200-4129-8524-4140911652a0,2023-02,16,1,9.76
47bbcc6e-57c1-4407-972d-ed616a6ed231,2023-12,11,1,6.24
5e47ba19-7df6-4a6f-bd9b-2bf730724a13,2023-08,18,15,6.14
2f8c7c83-89d2-4c2b-83e9-6e40b59a7888,2023-03,7,5,7.96
1c239dfa-84ad-4a60-b157-1e91d7068ebe,2023-09,8,1,9.08
3e2cb341-c93e-497d-833a-7461bd03bd9e,2023-03,15,2,5.04
3eb089d3-9aac-4e34-85e7-c95bb81b6609,2023-10,10,5,9.62
7e063760-43cc-490b-b24c-f1b6e4f15921,2023-08,9,7,9.3
db081dd4-3200-4129-8524-4140911652a0,2023-01,10,4,7.03
240a05b5-8ef7-4963-8759-b034da21fd41,2023-04,20,20,8.7
ffae671c-23e5-4bcb-b1eb-d85a7d45010d,2023-08,7,5,9.64
28951821-dbf7-4ceb-9e4b-7d40d146cb1a,2023-07,8,7,6.71
fe1c2f33-facf-475d-a3e4-d44ae73b7928,2023-04,8,2,8.32
8f783005-3227-43f5-98c8-b798ce8d8848,2023-09,19,18,7.14
73a6dd9c-719a-485c-bfcd-43a8ed9c1aea,2023-12,19,19,7.43
d7273a2d-5305-4e52-8d33-4a8f3bbc7f80,2023-10,10,3,7.07
bb797d6c-7f39-4bd8-bd8a-314808b0782e,2023-03,17,1,7.14
523d41f1-8707-4468-9440-59b7dfd37461,2023-08,17,11,6.57
ee48fe86-22fd-48cc-b19f-13c35d13655e,2023-05,6,2,7.33
f5eea2ba-8557-4fc2-8da8-1a371eebcde1,2023-05,14,6,6.58
69124e52-f492-4eb5-8403-33bfd75e9189,2023-12,9,6,7.57
b0a654b4-a3c9-417d-9639-fe86f1936163,2023-11,17,0,9.27
9df5c0a0-facf-4d64-98f0-dbbafb00e48c,2023-04,15,4,7.36
4cbcdefc-bf02-4876-9dfe-94567e4a00e9,2023-12,6,6,9.16
9a3848f9-7a1a-4c10-90a7-bb5cbfb66440,2023-02,7,0,8.27
1a3266b2-eabc-4648-abc1-1bbbfd863342,2023-02,7,4,6.17
8bd66cec-622a-43b6-9d77-b13c7724990f,2023-01,10,0,8.08
27a832f6-54c7-4064-99ff-dcafc0d9caf4,2023-08,7,6,6.87
e8fa1734-bc61-4058-8ecf-677c02a42c98,2023-12,11,0,7.76
02369f87-61ca-464f-92f8-027812909ebf,2023-02,14,2,9.31
66dcc222-7a86-4e8c-8165-d20ce331fa34,2023-01,16,9,8.39
783d2186-9566-4ff4-9d4a-e81634503371,2023-01,6,2,6.58
ebb78d6e-bd40-497a-ab7d-34033fa44c73,2023-12,9,0,8.88
d65d4d0e-775b-430b-b252-8bb2cb43fc28,2023-01,15,8,7.9
fcb75c3c-082d-496c-b6d6-f8d880446a6a,2023-10,14,7,8.36
80080757-5e40-4bd9-8acb-be8bd3fd6ff5,2023-02,11,3,7.47
74a7ff1d-f65a-42f2-8c1c-8f53c1cb8a51,2023-01,13,10,7.98
f5eea2ba-8557-4fc2-8da8-1a371eebcde1,2023-04,5,3,9.84
245433c2-a3a8-4481-9c06-fb910c32ccec,2023-10,11,3,8.9
a59e9f13-b589-471b-a392-77a310a499ad,2023-12,16,8,8.26
25cadfd9-24d4-457e-b9cb-54b698f336b8,2023-08,8,7,5.28
58c2bf7a-b495-48b7-aff3-bac8192154b4,2023-02,9,5,5.67
c4a516ed-371c-4caa-a5f4-a05179985d4a,2023-06,6,5,5.97
0e446f4e-9fb9-4eb6-a393-48cd75c3a279,2023-09,20,1,9.46
d080fa1c-27a1-4b68-a17d-a2dbebb4d328,2023-10,17,13,6.75
fefb745d-0551-4d1f-8152-9c175c4734ad,2023-04,20,11,9.45
47b62c60-c191-48a6-99b5-3f7c28c3b409,2023-09,20,3,6.32
e18d019f-a353-4d63-a5b4-f55dbb54b4f5,2023-06,16,8,7.66
ef04533b-52ed-4570-a842-9dab73d303d4,2023-07,17,7,6.35
47bbcc6e-57c1-4407-972d-ed616a6ed231,2023-07,19,4,6.47
1424e7a0-47db-48a0-8bfb-4dc0cd6983ec,2023-01,9,2,6.59
85856f55-2801-4d09-9d98-db851b1a33ab,2023-09,15,11,6.9
3cbc6876-326e-4c6d-8f4f-cb9da4db9dd5,2023-12,15,8,5.19
a79c4fdf-0773-4493-b7de-98972a5e456d,2023-12,17,10,8.58
23916bc6-d2ca-4bb6-ab0b-06ae1864685a,2023-05,15,5,8.29
d11e66a5-b14b-4c71-9b98-4469dd04f5e2,2023-11,19,6,7.32
7e063760-43cc-490b-b24c-f1b6e4f15921,2023-03,12,4,9.7
ae1bf0bc-9f39-4ae3-9a9a-421082910be2,2023-03,7,0,5.48
2b90d690-d6dc-4ffa-b67f-8df45877fb51,2023-02,18,14,8.99
6584e2be-4391-4146-bda1-5d6274718b80,2023-04,11,4,5.99
c7168d13-fcf4-4a79-bbd4-5130cb43db6e,2023-03,12,8,8.58
5df93300-efd6-4161-9106-78a7c6bb44f4,2023-02,19,15,5.72
13bdaca8-60cc-49c8-bc3a-c01de5ff1190,2023-05,12,12,9.45
8e8e7e39-1017-460f-ab16-53374e0afeff,2023-03,5,2,8.52
9940aa18-64bb-410c-8081-625a483a0b38,2023-10,12,1,8.37
9940aa18-64bb-410c-8081-625a483a0b38,2023-03,16,8,7.04
d8a2f1b9-5608-4139-b57a-5630371b0dac,2023-03,18,15,7.45
33ea82d6-d5c4-4930-af68-7d0fa81e757c,2023-12,14,4,6.09
e18f5d8e-dce0-4f03-95de-62aa9aec0139,2023-03,18,13,6.14
ef59443e-6bb3-49ae-8c71-26e960da2abe,2023-05,11,8,7.85
f1d2f528-e407-457a-b272-b8911aa2570b,2023-02,12,1,5.12
e03a7cbc-0bd1-4fe2-8dcb-c99494d74f8a,2023-05,5,0,9.0
f324542f-8723-45ee-bb91-7fc0bf51847c,2023-12,6,6,9.76
a4916e10-37a8-4e35-8921-120430bdb134,2023-11,14,10,5.48
d64c8a82-9ecb-4a36-be9d-bbb8b1a98e0c,2023-09,19,8,5.62
b2692c62-b639-4cc0-809d-957a009ab4be,2023-04,6,6,5.13
961d2bcd-93d7-46aa-8487-b549fdb39441,2023-04,13,10,7.94
a867ebe9-cf43-459d-bb04-081a9cca15a1,2023-08,10,9,5.72
5d9dbe5d-e779-467e-98bc-1983f4ed1a73,2023-08,11,5,5.95
5925869b-296b-45cb-908a-615e5ae93967,2023-09,16,10,9.16
e2a0a5dd-2f2d-4d62-9ec6-60e0fb61524a,2023-03,6,1,7.96
1ddf4c8a-2ff7-4ca8-981a-13df42366a8b,2023-09,15,0,7.84
90ad7c3b-1992-4c4f-bc4b-085507397b12,2023-03,15,4,9.94
1fbf7c63-4bdf-49df-bab1-2e8d53784c46,2023-02,9,4,6.2
d0671aff-8751-4fb1-ad52-a702f07de491,2023-07,11,5,6.74
c768b248-e50c-4f5f-a56b-cf07c81a442b,2023-01,7,0,5.96
0d6948c0-e134-482d-9325-d4c9e8f3055f,2023-12,9,6,8.68
48f1e189-347f-452f-b917-ffca247c2ae9,2023-07,20,0,8.48
e18d019f-a353-4d63-a5b4-f55dbb54b4f5,2023-03,18,12,5.86
1b51315e-59fa-41eb-b692-1ea3ae8f643d,2023-02,18,4,5.18
5ea54680-3e16-4bba-b281-e81b23db7dd3,2023-10,6,3,5.09
a0b8f979-ce58-42d6-9ff1-f0cc6f8c3f02,2023-11,10,6,8.97
aec24e29-7cd4-472f-991a-6f390c903ada,2023-04,20,13,8.43
b27230bb-509c-4db2-bc04-ad9bbf12606a,2023-09,13,5,7.88
e77c5e8f-4ff1-4885-86c9-b12498222442,2023-09,9,4,7.24
e5bad898-914c-4dd6-b25c-8e150ef81074,2023-09,7,2,9.12
38b00d10-2602-42c8-8d7d-38a545006499,2023-03,19,19,9.84
a60a243a-82bc-4c1b-a80d-88e3a544dfcd,2023-11,18,6,9.61
0b14c780-c39d-4a18-ac12-08ea1a85969a,2023-06,20,17,7.12
5c00296a-1137-4d53-9bd5-9b2cbdc085d3,2023-05,10,3,9.67
04eb250d-4303-4265-950c-dcc861c051b0,2023-11,7,6,6.19
d5c67fd9-d5b4-429b-b820-b61988df6219,2023-02,18,13,7.43
f010b268-bd4e-4027-93cd-113899195bf3,2023-04,16,15,7.87
c1ec7fb9-3225-4ebf-808e-70ee9303f88d,2023-03,5,3,6.74
378ca310-57b1-4407-9597-de5fc0b997a6,2023-02,10,8,7.38
bd66b5b7-8a8e-4d49-a2ec-9eb648ad395e,2023-03,6,3,7.96
b1f062bf-4fd2-4dd6-a3c3-9b719beac4f7,2023-01,14,10,8.29
f3395ff9-6c7a-4cc8-9113-f91a321eef76,2023-07,6,6,7.08
e5d357aa-6f4c-4736-abcd-67fac8080e64,2023-02,7,6,7.87
a60a243a-82bc-4c1b-a80d-88e3a544dfcd,2023-06,13,6,9.36
be6e8244-0f6a-42dd-95c5-fc26339555b2,2023-11,11,7,7.92
09c2dbcb-74d1-4e8e-a9f5-953ccec615d6,2023-10,13,8,9.04
36cfd287-1585-4508-9ae7-bbfe5d725eda,2023-10,7,2,9.09
c765f936-499b-4291-b4e4-2c6402d85296,2023-06,17,6,6.66
b63a44c7-e0a4-4338-92fc-fa9fb5468fbf,2023-10,16,3,6.77
2f15b1d7-8493-4304-bcb2-de1363fd6675,2023-01,5,2,9.51
fb6bbccc-5265-40d1-b771-3b2a188e3ca1,2023-11,11,8,7.78
d47ba7ab-9431-4674-9467-8270bc0617f4,2023-05,5,0,5.57
eb53d46f-2b02-46c6-af40-b35df796f3f2,2023-12,6,3,5.53
643788d1-0d07-4657-83d8-69689a6763b8,2023-09,16,5,8.59
825916cb-752f-424f-8db4-113b9140b289,2023-05,15,3,5.28
5405cb1a-8c01-422e-bdf7-a7a4721b2408,2023-08,6,4,8.74
d740fb80-aef2-459f-8542-ab56d4936284,2023-01,14,10,5.91
3dfbb282-b949-4ab2-ba5f-fd799f804bdd,2023-02,10,1,6.66
628f8bbc-1ca3-4732-b772-a85edf61cc1d,2023-10,16,5,6.14
2f295544-dd35-4de6-b4a3-10540efa9f71,2023-10,13,4,6.98
ed211d4c-b5af-4f21-9e4e-cc2b6b50edb7,2023-12,20,1,9.37
d0fac311-77fb-4f11-8a2b-341c2bd92fe9,2023-10,8,1,8.17
65a915f8-809e-4573-990a-bbd387ca09fa,2023-06,8,5,9.46
a79e6937-31ce-4128-9223-557ef025e880,2023-03,20,7,9.71
3fb9a79d-6a77-41cc-9e12-22048c6c9e37,2023-02,11,0,5.19
c0c1d948-0963-49ed-bfab-8f51944c49a1,2023-05,14,3,8.31
f22325d3-a3d3-4753-9118-a0c35918770d,2023-11,14,7,8.03
e51e92ff-426a-440c-add5-b9c9c6b011c3,2023-02,19,4,7.12
b22b1c49-5934-459d-be7d-632c1b0ca299,2023-06,15,8,8.39
4cbcdefc-bf02-4876-9dfe-94567e4a00e9,2023-10,10,1,5.69
b624e633-2d65-4ea3-9c89-bdbfc472d9ce,2023-07,10,10,5.3
bb801a3d-9cb6-4e6d-b131-a965875894ce,2023-12,13,3,8.82
dbb6334b-2c93-4afb-ade6-2213fd0d7a77,2023-03,17,12,5.93
c2b371a2-8949-49e9-8076-91fcc04067e0,2023-10,8,6,9.85
c2974c7a-9cd8-4f1a-9505-31b9a99eb38c,2023-07,19,1,7.25
18727491-8478-4925-a949-55b5facaa7ec,2023-09,7,6,7.71
192a6b14-821b-4527-9972-67ca134893e5,2023-10,13,12,8.56
4576d2b0-b522-476c-9036-c1f1c750ffda,2023-05,18,9,5.89
972b7ec9-e886-4bba-a8b0-9a90d23344da,2023-01,11,10,8.92
4f6fdd90-f0df-4b54-aa4a-20697f710c8c,2023-07,20,17,6.61
33ea82d6-d5c4-4930-af68-7d0fa81e757c,2023-02,6,3,8.61
9955c6dd-9387-4bcc-befd-68c7e08213fb,2023-05,14,7,9.65
35274347-1ebf-4ee5-a6e0-9ecfc1dfb936,2023-10,7,1,7.29
dafe37fd-301c-4dcb-8640-5c089d0cb92f,2023-10,6,3,6.63
5405cb1a-8c01-422e-bdf7-a7a4721b2408,2023-11,13,11,9.57
b27230bb-509c-4db2-bc04-ad9bbf12606a,2023-04,9,6,9.22
93ca0a5b-f04b-4d79-8e34-5b7d7d74366e,2023-12,15,1,9.33
08732ec9-69f1-4b7d-a6a5-dd5a617f62c7,2023-09,12,1,7.5
48f1e189-347f-452f-b917-ffca247c2ae9,2023-09,16,15,8.74
b065211e-f0fe-402a-badf-d3742c41d4a4,2023-07,20,5,9.84
37a5b86f-7ead-4305-8a03-7ead33e9f988,2023-11,7,7,7.1
7889a488-002a-489d-bd4d-2b310b31f3ac,2023-09,14,7,7.4
8debc778-e4d0-4fa8-b2a6-11f540bf2cb3,2023-03,16,3,8.1
dd5104da-3d7e-4435-aead-c9cf25dcb2a8,2023-08,18,4,6.56
7bcd72d9-e91e-4203-85e7-fe119d9a0f5a,2023-05,8,6,8.71
e36beb41-7282-4cc8-949a-76f2bb73c198,2023-08,19,18,6.47
ea0593ac-226a-419a-a026-5340a2141e07,2023-08,8,0,5.52
1fe1785f-5457-408f-86e6-4166bc17220b,2023-01,9,4,8.41
cd6c7052-acf9-4af6-867b-c1f439f32103,2023-12,13,0,5.92
c108a15b-45a2-4e2f-8de9-13acfafb3b3e,2023-02,15,6,6.17
2bc46f28-2117-4272-b836-71a6021a5108,2023-04,8,1,8.32
3bd7e285-12c5-4a43-bcbb-27bb461ae8ea,2023-06,7,3,5.09
9940aa18-64bb-410c-8081-625a483a0b38,2023-11,16,11,7.29
80e52056-c641-440a-8347-371b02837921,2023-01,8,4,6.34
bf178162-99e2-4666-9f50-1313a7dbe5dd,2023-04,16,10,9.84
876eae85-f946-4728-801c-2671b9453319,2023-03,6,4,5.87
f91d41f7-6449-4159-b302-ea32b8e1791c,2023-06,19,15,9.27
f1670040-8aa4-4bb7-bf21-1ae0f7eca402,2023-11,11,4,6.86
f0d3c529-3313-4eaa-963f-6759037c0fa8,2023-10,8,4,9.65
42a57abd-c34d-4757-9bfb-463ce56b7fc1,2023-11,14,12,6.79
33ffaa1b-4c4b-400e-9961-93e3cac131d2,2023-08,5,3,9.76
9641c268-3a6d-4340-9cc1-fb403f760b6b,2023-11,15,11,9.98
9ff44758-4e4a-413d-8881-4b905c8b38f3,2023-12,7,0,9.81
68a8b0c3-caa1-4a4d-ab6b-efc85315b365,2023-08,5,0,8.3
7842e2be-57a8-4b7d-bfc9-11f3c26eaef1,2023-11,14,9,7.68
972b7ec9-e886-4bba-a8b0-9a90d23344da,2023-04,11,3,9.72
cc18a6d2-866f-4a7e-b6de-b2d260f8d80b,2023-10,14,12,6.84
fcca7dd4-d642-4059-b6d8-b532d76e38a7,2023-09,14,0,9.26
5f9b1280-9e65-4afe-baf2-64ba35a29fb9,2023-11,16,2,8.25
e8fa1734-bc61-4058-8ecf-677c02a42c98,2023-08,8,1,7.34
c3f5c9bb-fcaf-4357-a029-ec71bc2b2296,2023-02,14,8,5.84
b020b9b6-6371-41a6-b4ff-8e71e4646b90,2023-08,12,12,9.3
d11e66a5-b14b-4c71-9b98-4469dd04f5e2,2023-06,7,2,7.41
6d7dbed8-aff3-4a2d-a28e-652369f72f4b,2023-12,6,4,9.79
a73cb763-db30-4cfd-b196-cf5a118cbfde,2023-01,12,8,9.5
43392a73-fa72-44ba-8764-44f56cf69aa1,2023-04,6,0,7.58
3d0003d8-b7f8-4560-bca8-92c7610d250a,2023-05,7,0,5.17
804e822a-7f17-407b-9386-71fb45aced4b,2023-01,12,12,9.93
b5c1b6ac-b3b2-40fd-80a1-cc8372ece098,2023-07,15,6,7.12
bbc6e2ed-b782-4ddb-a54b-5dd6eeda352c,2023-03,9,2,8.36
0b14c780-c39d-4a18-ac12-08ea1a85969a,2023-08,12,11,6.69
819b300f-300b-4b13-9672-07e62494b839,2023-09,9,1,9.51
7e80f55c-a98d-4226-96b5-38c9603550b9,2023-10,20,3,7.85
16d87402-86e8-455f-928b-9031c7483323,2023-04,9,9,7.8
76b256a9-670c-4ffc-9f84-f77df286542b,2023-10,15,9,8.38
6855bd77-a1d8-4289-9fbf-232c7573e5d6,2023-09,5,4,6.18
80080757-5e40-4bd9-8acb-be8bd3fd6ff5,2023-04,6,6,8.73
70fa3d96-d14c-45f2-bbd8-6061e427158c,2023-04,20,11,8.18
527a8a86-800d-4db9-83ea-2404d7ecdf9b,2023-07,8,3,8.47
f3395ff9-6c7a-4cc8-9113-f91a321eef76,2023-02,9,5,9.87
28f45667-2284-4f14-bc92-57e61996daa3,2023-04,19,11,5.57
f39bff04-f8e8-453e-ab1f-725d2eca4759,2023-04,13,6,9.7
b63a44c7-e0a4-4338-92fc-fa9fb5468fbf,2023-02,13,8,5.29
18727491-8478-4925-a949-55b5facaa7ec,2023-05,7,5,8.73
72a365d4-3f9a-478c-a1f0-2324065795f5,2023-03,12,12,7.7
58943519-5b4d-4e73-b234-28844d7ad223,2023-10,6,6,7.14
0e6c7884-4262-480c-abce-08059d0d720a,2023-04,6,1,9.34
3ed819d8-5e1d-4351-ae19-4044095c7f26,2023-03,19,5,8.98
f1e2d5a7-ff06-4a55-8ee7-e039b891cbe1,2023-03,19,9,5.91
c277ec61-c6e6-4857-9ffe-b7e9f6d68fbb,2023-05,16,0,5.0
326e1705-ffdf-4629-9e99-7950bf4360f5,2023-04,12,4,7.63
87968fa5-b7cd-431f-805a-ec6b308fc077,2023-12,20,18,6.43
b64522df-f007-4784-b50a-739c328346a1,2023-01,14,6,8.71
c68c01aa-cc1b-4b20-b3c4-ce33cc4f9497,2023-04,9,3,9.77
8debc778-e4d0-4fa8-b2a6-11f540bf2cb3,2023-02,10,9,8.72
c7ea1837-e8b4-44c1-b34b-66c17d04fcaa,2023-09,14,4,8.8
97102660-c67e-419a-875b-a38ac871711a,2023-06,8,5,9.55
fe1c2f33-facf-475d-a3e4-d44ae73b7928,2023-11,20,5,7.5
4e225808-40d4-4afc-939a-5b42777a8251,2023-10,13,4,6.85
628d6bdf-16fb-43ab-9c0e-f6e49ea3571b,2023-06,15,12,6.8
3fb9a79d-6a77-41cc-9e12-22048c6c9e37,2023-04,6,0,6.85
569a78af-eeef-4684-8828-6e14b00e6a64,2023-12,12,0,5.34
3b577194-0b03-43ff-8cf9-47128fb528ae,2023-11,19,0,9.68
7e80f55c-a98d-4226-96b5-38c9603550b9,2023-12,20,18,5.95
d3ad6233-a160-4c22-a89b-37cd25c4737b,2023-07,17,3,5.38
9c0f715a-6b90-4975-94f7-13fccc55542c,2023-01,13,7,8.41
8e31b400-953f-43ea-aa07-faba8f17b08b,2023-03,17,5,6.04
32bc50d3-9e0b-4115-bdc9-b98a81429f5d,2023-02,7,1,5.83
697b2984-2a0c-4a5d-9ff7-1b5a5675d17e,2023-04,7,3,5.82
cff3e396-60c0-436d-bdb5-b27982ec863a,2023-09,18,3,6.04
03d3ebcf-b27d-4c4b-abfd-25e0f6b7b3ac,2023-02,9,5,8.87
53fed039-e2a0-479c-8699-f4da29646e05,2023-09,17,7,6.78
961d2bcd-93d7-46aa-8487-b549fdb39441,2023-02,14,0,7.62
2614a113-c1f2-4404-b353-a0a59689075f,2023-08,11,2,7.93
ea2a2464-0711-4f42-bcb6-87970c26843e,2023-09,11,4,8.86
a4efaf23-4646-4e36-a545-febc20a1eb1c,2023-08,7,6,7.64
ee48fe86-22fd-48cc-b19f-13c35d13655e,2023-02,17,7,6.96
d0b97bb0-9c9a-4a91-a056-4120abbc1406,2023-08,20,5,9.58
c277ec61-c6e6-4857-9ffe-b7e9f6d68fbb,2023-03,13,12,9.75
b52ee9e5-c8e0-4e9f-8b11-c35e0acac3bb,2023-12,13,13,6.85
88eba673-1f6c-4684-8fbc-ead3e24ce6b8,2023-10,15,6,9.13
81a87e89-993f-43f7-a7e8-58bcdc133605,2023-06,8,7,7.57
83497ece-0ea0-4419-b09d-83b185341b91,2023-02,16,5,9.97
ccbf816e-996b-489d-a387-99df531376d7,2023-04,9,4,6.48
783d2186-9566-4ff4-9d4a-e81634503371,2023-06,16,15,7.07
3bee8cfb-9945-4593-b054-c52173eb27d1,2023-06,8,1,5.28
f5eea2ba-8557-4fc2-8da8-1a371eebcde1,2023-02,20,12,9.47
47f27665-e43c-4f37-aa4e-da74ba980ae6,2023-10,6,2,7.45
825711e9-9251-4ffe-98c6-8cfda07f2166,2023-11,12,6,7.58
74a7ff1d-f65a-42f2-8c1c-8f53c1cb8a51,2023-02,12,3,6.89
16e6d66d-b6d0-4374-8373-4783cf80e1bc,2023-10,15,11,7.34
3054ec63-e396-4dba-8efd-00be5f3dd874,2023-01,12,3,5.33
6dc3fc64-87c2-49e2-b34b-e865f5660a60,2023-09,17,5,8.29
085cfc55-10bd-49b4-ae50-ced576ff786f,2023-02,14,10,7.67
aaeef7b2-0e25-43e7-afc6-8d04626ae04b,2023-05,5,3,8.34
b2a059b7-a8ea-4b46-a0c4-0ef26aa26cbc,2023-11,7,7,9.92
12443d4c-3829-4796-8fde-65c50ac27a2d,2023-01,7,5,9.94
fa6fe44b-383b-4d7b-a7dd-834fb5fcc3f1,2023-03,14,4,8.83
2e5edf41-9fb1-46b6-9163-4ece2bd2587f,2023-01,20,20,9.09
c1682d1b-be44-499a-92ce-ac1570741810,2023-04,16,6,8.17
1fe1785f-5457-408f-86e6-4166bc17220b,2023-04,19,10,5.36
199b624d-9593-42be-bad2-928f0614c005,2023-06,15,3,8.71
a458c1b1-db12-4660-abb5-23e3bc361831,2023-02,18,18,7.24
bb47c837-cfe2-49eb-9f3f-53bc921e6500,2023-10,20,16,8.47
b4e0bb6c-9d46-4275-ba02-378411f1be47,2023-09,12,7,8.47
415adaf3-24cc-471f-a167-a0f311380ab3,2023-05,12,4,8.14
8af0dcfa-33f4-4fc3-a291-97a52c7de264,2023-12,13,9,8.12
f163cd70-e587-44b2-8300-15b0ed4dd6cb,2023-07,6,6,7.01
43392a73-fa72-44ba-8764-44f56cf69aa1,2023-12,14,1,7.59
3d8f9093-454c-452f-be09-5059b3d5770a,2023-04,11,3,8.12
3deafb8d-700a-4f89-8860-e0a2b470d843,2023-08,17,1,8.11
4020ec68-ea69-407b-8644-764ebe845897,2023-08,5,4,7.89
7481760d-ab94-40e1-82a9-953fa713e365,2023-08,18,15,7.81
a408f337-0104-4f67-8a92-01b2e7a45e34,2023-11,7,7,8.32
cd8c42e1-44e5-45a2-937c-e637f36ab049,2023-08,17,10,5.46
085cfc55-10bd-49b4-ae50-ced576ff786f,2023-01,11,9,8.63
fb6bbccc-5265-40d1-b771-3b2a188e3ca1,2023-10,10,6,6.76
34ed6b8b-725a-4060-a7f5-1b8087ad5d5b,2023-09,20,14,7.27
3b577194-0b03-43ff-8cf9-47128fb528ae,2023-04,15,12,9.37
e3a79d72-5625-4559-991b-9b85e5dd118a,2023-02,16,8,7.1
322c6282-3456-420c-af7c-6cc3e9a78ca4,2023-09,14,11,9.57
74b9f0ef-1c81-4246-ab64-45efd813ff32,2023-07,19,16,6.46
783d2186-9566-4ff4-9d4a-e81634503371,2023-03,12,12,7.83
a8d506ec-60ae-4f5e-b1e4-da5ad6406adf,2023-09,15,11,7.92
8361f48c-0d79-4b38-84f3-f26174a25500,2023-10,10,1,8.86
844e8506-6510-4d1a-a04a-24fa69000417,2023-02,20,6,9.19
564448e8-ab28-4bd2-96a9-edbdacacdddf,2023-08,20,15,5.68
dbfa3598-f146-487b-9489-da50c0fcdeb4,2023-05,11,6,6.8
642a5f0a-a901-4f29-a61d-526bdcdd9acb,2023-07,7,1,5.05
e596a8b3-6b91-4633-aea4-dffd23a4a76b,2023-09,9,3,5.75
c2dde044-c035-4746-aa69-1e30d7fde4ae,2023-06,13,6,6.54
09ef85af-0a56-4356-8895-15d316ec9d29,2023-08,15,2,9.18
c3b063e0-3ca9-44ff-ae8d-c2ef9ec7c120,2023-06,8,3,7.3
e36beb41-7282-4cc8-949a-76f2bb73c198,2023-01,13,1,9.89
db6a075c-5852-41fb-9799-b1d4eaf6a576,2023-12,13,11,6.79
c7168d13-fcf4-4a79-bbd4-5130cb43db6e,2023-09,7,7,5.38
3e6c3d78-7721-4be6-8c3e-078b96a9b105,2023-02,10,9,9.5
8af0dcfa-33f4-4fc3-a291-97a52c7de264,2023-10,16,2,9.87
74a251d2-99be-461a-a21c-f2a85bc0a9f4,2023-01,17,12,5.77
193ccffc-4817-49fc-86d5-e20baa3d8bcc,2023-11,14,8,6.12
4ba8877f-e447-4b42-8883-9c14fd7c077a,2023-07,16,11,5.63
3c9d81ab-b47b-4e3e-b696-b9bd7d868c91,2023-09,12,1,9.16
a1cc270e-aedc-4b4f-b644-afd40ceb3150,2023-12,11,11,5.67
cf6e092c-04f0-4854-9973-f7fa6acbb4f1,2023-09,18,8,9.35
55ee3722-036d-4e11-b609-e9a5a2fa5342,2023-11,20,9,6.43
